"id","label_uk","label_ru","label_fr","label_en","alias_list_uk","alias_list_ru","alias_list_fr","alias_list_en","chembl_id","chebi_id","atc_code","ukwiki_sitelink","frwiki_sitelink","ruwiki_sitelink","enwiki_sitelink","tallman_name"
"Q27650240","","","","Pinelliae Tuber","[]","[]","[]","['pinellia tuber', 'pinellia rhizome']","","","","","","","",""
"Q27650609","","фрукт шизандры","","Schisandrae Fructus","[]","[]","[]","['schisandra fruit']","","","","","","","",""
"Q27650944","","","","Akebiae Caulis","[]","[]","[]","['akebia stem', 'chocolate vine stem']","","","","","","","",""
"Q27656870","","","","Arecae Semen","[]","[]","[]","['areca', 'betel nut', 'areca nut']","","","","","","","",""
"Q27656868","","","","Arctii Fructus","[]","[]","[]","['burdock fruit', 'greater burdock fruit']","","","","","","","",""
"Q27657241","","","","Artemisiae Folium","[]","[]","[]","['Artemisiae argyi folium', 'Artemisiae artemisia leaf', 'Artemisiae wormwood leaf', 'Artemisiae mugwort leaf']","","","","","","","",""
"Q27658613","","","","Corydalis Tuber","[]","[]","[]","['corydalis tuber', 'Corydalis Rhizoma', 'corydalis rhizome']","","","","","","","",""
"Q27659991","","","","Gentianae Scabrae Radix","[]","[]","[]","['Japanese gentian', 'Japanese gentian root', 'Chinese gentian root', 'Gentiana triflora root']","","","","","","","",""
"Q27660093","","","","Glehniae Radix Cum Rhizoma","[]","[]","[]","['glehnia root', 'glehnia rhizome', 'Glehniae Radix']","","","","","","","",""
"Q27660364","","","","Lithospermi Radix","[]","[]","[]","['lithospermum root']","","","","","","","",""
"Q27680140","","","","Peucedani Radix","[]","[]","[]","['peucedanum root']","","","","","","","",""
"Q27680312","","","","Sophorae Radix","[]","[]","[]","['sophora root']","","","","","","","",""
"Q27680469","","","","Tribuli Fructus","[]","[]","[]","['tribulus fruit', 'puncture vine fruit']","","","","","","","",""
"Q27680543","","","","Zizyphi Spinosi Semen","[]","[]","[]","['jujube seed', 'Chinese date seed']","","","","","","","",""
"Q55815430","","","","melissa seed oil","[]","[]","[]","[]","","","","","","","",""
"Q57655570","","","","elderberry extract","[]","[]","[]","[]","","","","","","","",""
"Q101188568","","","","cinder","[]","[]","[]","[]","","","","","","","",""
"Q104818724","","","","sassafras root bark","[]","[]","[]","['Sassafras albidum root bark']","","","","","","","",""
"Q105965500","","","","Acaciella angustissima bark","[]","[]","[]","[]","","","","","","","",""
"Q105966614","","","","Achyranthes japonica root","[]","[]","[]","[]","","","","","","","",""
"Q4747074","","","","amlodipine/benazepril","[]","[]","[]","['Lotrel', 'Amlodipine / benazepril']","","","","","","","https://en.wikipedia.org/wiki/Amlodipine/benazepril",""
"Q4748447","","","","ampicillin/sulbactam","[]","[]","[]","['Ampicillin / Sulbactam']","","","","","","","https://en.wikipedia.org/wiki/Ampicillin/sulbactam",""
"Q48850527","","","Frunévetmab","frunevetmab","[]","[]","[]","['Solensia']","","","","","https://fr.wikipedia.org/wiki/Frun%C3%A9vetmab","","https://en.wikipedia.org/wiki/Frunevetmab",""
"Q107401561","Енсовібеп","","","MP0420","[]","[]","[]","['ensovibep', 'MP-0420']","","","","https://uk.wikipedia.org/wiki/%D0%95%D0%BD%D1%81%D0%BE%D0%B2%D1%96%D0%B1%D0%B5%D0%BF","","","",""
"Q110392502","","","","ersofermin","[]","[]","[]","['Trofak']","","","","","","","",""
"Q110402712","","","","latiglutenase","[]","[]","[]","['IMGX003']","","","","","","","",""
"Q110402743","","","","pegargiminase","[]","[]","[]","['ADI-PEG 20', 'arginine deiminase pegylated', 'pegylated arginine deiminase']","","","","","","","",""
"Q110604287","","","","Jerusalem balsam","[]","[]","[]","[]","","","","","","","",""
"Q110707540","","","chlorhydrate d'acétiamine monohydraté","acetiamine hydrochloride monohydrate","[]","[]","[]","[]","","","","","","","",""
"Q110757700","","","","tebentafusp","[]","[]","[]","['tebentafusp-tebn', 'IMCgp100', 'Kimmtrak']","","","","","","","https://en.wikipedia.org/wiki/Tebentafusp",""
"Q110782362","","элсульфавирин","","elsulfavirine","[]","['Элпида', 'ESV']","[]","['Elpida', 'VM 1500', 'elpivirine', 'N-[4-[[2-[4-Bromo-3-(3-chloro-5-cyanophenoxy)-2-fluorophenyl]acetyl]amino]-3-chlorophenyl]sulfonylpropanamide', 'ESV']","","","","","","","https://en.wikipedia.org/wiki/Elsulfavirine",""
"Q110872885","","","","model-informed precision dosing","[]","[]","[]","['MIPD', 'Model-Informed Precision Dosing']","","","","","","","",""
"Q110890586","","","","hypericum oil","[]","[]","[]","[]","","","","","","","",""
"Q110931681","Бебтеловімаб","","","bebtelovimab","[]","[]","[]","['LY-CoV1404', 'LY3853113']","","","","https://uk.wikipedia.org/wiki/%D0%91%D0%B5%D0%B1%D1%82%D0%B5%D0%BB%D0%BE%D0%B2%D1%96%D0%BC%D0%B0%D0%B1","","","https://en.wikipedia.org/wiki/Bebtelovimab",""
"Q2513481","","","","veratrine","[]","[]","[]","['Veratrine']","","","","","","","",""
"Q5250691","","","","deer blood","[]","[]","[]","[]","","","","","","","https://en.wikipedia.org/wiki/Deer_blood",""
"Q27579297","","","","Achyranthis Radix","[]","[]","[]","['achyranthes root']","","","","","","","",""
"Q27587250","","","","Artemisiae Capillari Flos","[]","[]","[]","['Artemisiae Capillari Spica', 'Artemisia capillaris flower', 'wormwood flower', 'mugwort flower']","","","","","","","",""
"Q27595111","","","","Bupleuri Radix","[]","[]","[]","['bupleurum root']","","","","","","","",""
"Q27631042","","","","Gardeniae Fructus","[]","[]","[]","['gardenia fruit']","","","","","","","",""
"Q27640062","","","","mint leaf","[]","[]","[]","['mentha herb', 'wild mint herb', 'Menthae Herba']","","","","","","","",""
"Q72480983","","","","Guarana extract","[]","[]","[]","['Guarana Extract']","","","","","","","",""
"Q83057523","","","","N(4)-hydroxycytidine","[]","[]","[]","['beta-D-N4-hydroxycytidine', 'N4-Hydroxycytidine', 'N(4)-Hydroxycytidine']","CHEMBL2178720","180654","","","","","",""
"Q104412484","","","","maitake polysaccharide","[]","[]","[]","['maitake polysaccharides']","","","","","","","",""
"Q105965351","","","","American fringetree bark","[]","[]","[]","['Chionanthus virginicus bark']","","","","","","","",""
"Q105965624","","","","Polygala tenuifolia root","[]","[]","[]","['yuan zhi']","","","","","","","",""
"Q10477791","","","","","[]","[]","[]","[]","","","","","","","",""
"Q1019113","Ведмежа жовч","Медвежья желчь","Bile d'ours","bile bear","[]","[]","[]","['Fel Ursi', 'bear bile', 'battery bears']","","","","https://uk.wikipedia.org/wiki/%D0%92%D0%B5%D0%B4%D0%BC%D0%B5%D0%B6%D0%B0_%D0%B6%D0%BE%D0%B2%D1%87","https://fr.wikipedia.org/wiki/Bile_d%27ours","https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D0%B4%D0%B2%D0%B5%D0%B6%D1%8C%D1%8F_%D0%B6%D1%91%D0%BB%D1%87%D1%8C","https://en.wikipedia.org/wiki/Bile_bear",""
"Q3612852","","алоэ","Aloé","aloe","[]","[]","[]","[]","","","","","","","",""
"Q27584644","","","","Angelicae Radix","[]","[]","[]","['Japanese angelica root', 'Chinese angelica root', 'angelica root', 'Angelicae sinensis radix']","","","","","","","",""
"Q27595422","","","","Cicadae Periostracum","[]","[]","[]","['cicada molting', 'cicada slough']","","","","","","","",""
"Q27630944","","","","Fossilia Ossis Mastodi","[]","[]","[]","['longgu', 'fossilized mammal bones']","","","","","","","",""
"Q27650144","","","","perilla leaf","[]","[]","[]","['perilla herb', 'shiso herb', 'beefsteak plant', 'Perillae Herba']","","","","","","","",""
"Q27650238","","","","Phellodendri Cortex","[]","[]","[]","['phellodendron bark', 'cork-tree bark']","","","","","","","",""
"Q27650242","","","","Plantaginis Semen","[]","[]","[]","['plantago seed', 'Chinese plantain seed']","","","","","","","",""
"Q27650341","","","","Rehmanniae Radix","[]","[]","[]","['rehmannia root', 'Chinese foxglove root']","","","","","","","",""
"Q27650430","","","","Rhei Rhizoma","[]","[]","[]","['rhubarb', 'turkey rhubarb rhizome']","","","","","","","",""
"Q27650611","","","","Scutellariae Radix","[]","[]","[]","['scutellaria root', 'skullcap root']","","","","","","","",""
"Q27650667","","","","Zanthoxyli Fructus","[]","[]","[]","['Zanthoxy lum fruit', 'Japanese pepper tree fruit']","","","","","","","",""
"Q27650675","","","","Zizyphi Fructus","[]","[]","[]","['jujube', 'jujube fruit', 'Chinese date']","","","","","","","",""
"Q27650672","","высушенное корневище имбиря","","Zingiberis Siccatum Rhizoma","[]","['корневище имбиря высушенное', 'имбиря корневище высушенное', 'Zingiberis Siccatum Rhizoma']","[]","['processed ginger', 'dried ginger rhizome']","","","","","","","",""
"Q27653541","","","","Amomi Semen","[]","[]","[]","['amomum seed', 'black cardamom seed']","","","","","","","",""
"Q27656865","","","","Araliae Cordatae Radix","[]","[]","[]","['aralia root', 'Japanese spikenard root']","","","","","","","",""
"Q27657277","","","","Bambusae Caulis","[]","[]","[]","['Phyllostachysis Caulis', 'bamboo culm', 'bamboo shavings']","","","","","","","",""
"Q27657775","","","","Carthami Flos","[]","[]","[]","['safflower', 'safflower flower']","","","","","","","",""
"Q27658756","","","","Eupolyphaga","[]","[]","[]","['Blattidae', 'ground beetle', 'wingless cockroach']","","","","","","","",""
"Q27659710","","","","Forsythiae Fructus","[]","[]","[]","['forsythia fruit']","","","","","","","",""
"Q27659982","","","","Fritillariae Bulbus","[]","[]","[]","['fritillaria bulb']","","","","","","","",""
"Q27660208","","","","Chinese motherwort herb","[]","[]","[]","['leonurus herb', 'Leonuri Herba', 'Herba Leonuri']","","","","","","","",""
"Q27660271","","","","Lilii Bulbus","[]","[]","[]","['lilium bulb', 'tiger lily bulb', 'Lilium lancifolium bulb']","","","","","","","",""
"Q27660387","","","","Linderae Radix","[]","[]","[]","['lindera root', 'spicebush root', 'benjamin bush root']","","","","","","","",""
"Q27660432","","","","Lycii Cortex","[]","[]","[]","['lycium bark', 'wolfberry tree bark']","","","","","","","",""
"Q27660514","","","","Magnoliae Flos","[]","[]","[]","['magnolia flower']","","","","","","","",""
"Q27678905","","","graine de lotus","Nelumbis Semen","[]","[]","[]","['nelumbo seed', 'sacred lotus seed']","","","","","","","",""
"Q27680293","","","","Saposhnikoviae Radix","[]","[]","[]","['saposhnikovia root', 'Chinese parsnip', 'Chinese parsnip root']","","","","","","","",""
"Q27680296","","","","Sappan Lignum","[]","[]","[]","['sappan wood', 'sappan wood shavings']","","","","","","","",""
"Q27680316","","","","Swertiae Herba","[]","[]","[]","['swertia herb']","","","","","","","",""
"Q27680400","","","","Talcum Crystallinum","[]","[]","[]","['Kadinum', 'hydrated halloysite', 'aluminum silicate hydrate with silicon dioxide']","","","","","","","",""
"Q72443951","","","","Birch leaves extract","[]","[]","[]","['Birch Extract', 'Betula Alba Extract']","","","","","","","",""
"Q74800133","","","","sodium morrhuate","[]","[]","[]","['morrhuate sodium']","","","","","","","",""
"Q96653973","","","feuille de chêne","oak leaf","[]","[]","['feuilles de chêne']","[]","","","","","","","",""
"Q104176807","","","","onion juice","[]","[]","[]","[]","","","","","","","",""
"Q104176881","","сок сельдерея","","celery juice","[]","[]","[]","[]","","","","","","","",""
"Q104389016","","","","casanthranol","[]","[]","[]","[]","","","","","","","",""
"Q104412751","","","","khat leaf","[]","[]","[]","['khat']","","","","","","","",""
"Q104586081","","","","carbo animalis","[]","[]","[]","[]","","","","","","","",""
"Q105965400","","","","Melia azedarach root bark","[]","[]","[]","[]","","","","","","","",""
"Q105965604","","","","Ligustrum lucidum seed","[]","[]","[]","['nu zhen zi']","","","","","","","",""
"Q105965736","","","","Jamaican dogwood root bark","[]","[]","[]","['fishpoison tree root bark']","","","","","","","",""
"Q106649782","","","","acerin","[]","[]","[]","['Norway maple seed tannins', 'Acer platanoides seed tannins']","","","","","","","",""
"Q106761141","","","","Uncaria sinensis hook","[]","[]","[]","[""cat's claw"", 'Gou Teng']","","","","","","","",""
"Q83165","Мускатник","Мускатный орех","noix de muscade","nutmeg","['Мускатні горіхи', 'Мускатний горіх', 'Мускат']","['Мускатник', 'Миристика', 'Myristica', 'Мускатника', 'Мускатное эфирное масло']","['Noix muscade']","['Nutmeg']","","","","https://uk.wikipedia.org/wiki/%D0%9C%D1%83%D1%81%D0%BA%D0%B0%D1%82%D0%BD%D0%B8%D0%BA","https://fr.wikipedia.org/wiki/Noix_de_muscade","https://ru.wikipedia.org/wiki/%D0%9C%D1%83%D1%81%D0%BA%D0%B0%D1%82%D0%BD%D1%8B%D0%B9_%D0%BE%D1%80%D0%B5%D1%85","https://en.wikipedia.org/wiki/Nutmeg",""
"Q161465","","","1,2-dibromo-3-chloropropane","1,2-dibromo-3-chloropropane","[]","[]","[]","['1-Chloro-2,3-dibromopropane', 'DBCP', 'Dibromochloropropane']","CHEMBL1331743","34044","","","https://fr.wikipedia.org/wiki/1,2-Dibromo-3-chloropropane","","https://en.wikipedia.org/wiki/1,2-Dibromo-3-chloropropane",""
"Q286388","","","Balle","Rice hulls","[]","[]","[]","['rice husks', 'rice chaff', 'rice chaffs']","","","","","https://fr.wikipedia.org/wiki/Balle_de_riz","","https://en.wikipedia.org/wiki/Rice_hulls",""
"Q288706","","отработанное тепло","chaleur de récupération","waste heat","[]","[]","['chaleur fatale']","[]","","","","","https://fr.wikipedia.org/wiki/Chaleur_de_r%C3%A9cup%C3%A9ration","","https://en.wikipedia.org/wiki/Waste_heat",""
"Q411754","","","Éthoprophos","ethoprophos","[]","[]","['13194-48-4', 'C8H19O2PS2', 'Éthoprop']","['O-ethyl S,S-dipropyl dithiophosphate', 'Phosphorodithioic acid, O-ethyl S,S-dipropyl ester', 'Ethoprop']","CHEMBL1894994","38665","","","https://fr.wikipedia.org/wiki/%C3%89thoprophos","","https://en.wikipedia.org/wiki/Ethoprophos",""
"Q417435","","","aldicarbe","(E)-aldicarb","[]","[]","['C7H14N2O2S', '116-06-3']","[]","CHEMBL91732","","","","","","",""
"Q627809","","","drêche","distillers grains","[]","[]","[]","['DDGS']","","","","","https://fr.wikipedia.org/wiki/Dr%C3%AAche","","https://en.wikipedia.org/wiki/Distillers_grains",""
"Q634871","","Лапсанг Сушонг","Lapsang souchong","Lapsang souchong","[]","[]","[]","[]","","","","","https://fr.wikipedia.org/wiki/Lapsang_souchong","https://ru.wikipedia.org/wiki/%D0%9B%D0%B0%D0%BF%D1%81%D0%B0%D0%BD%D0%B3_%D1%81%D1%83%D1%88%D0%BE%D0%BD%D0%B3","https://en.wikipedia.org/wiki/Lapsang_souchong",""
"Q684395","Краснодарський чай","Краснодарский чай","Thé Krasnodar","Krasnodar tea","[]","[]","[]","[]","","","","https://uk.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D1%87%D0%B0%D0%B9","https://fr.wikipedia.org/wiki/Th%C3%A9_Krasnodar","https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9_%D1%87%D0%B0%D0%B9","",""
"Q697016","","","Dongding","Tung-ting tea","[]","[]","[]","['Dong Ding tea', 'Dongding tea']","","","","","https://fr.wikipedia.org/wiki/Dongding","","https://en.wikipedia.org/wiki/Dong_Ding_tea",""
"Q731801","","","Nilgiri","Nilgiri tea","[]","[]","[]","['Blue Mountain tea']","","","","","https://fr.wikipedia.org/wiki/Nilgiri_(th%C3%A9)","","https://en.wikipedia.org/wiki/Nilgiri_tea",""
"Q742385","Білий шоколад","белый шоколад","chocolat blanc","White chocolate","[]","['шоколад белый', '10.82.23.110', '91 2595']","[]","[]","","","","https://uk.wikipedia.org/wiki/%D0%91%D1%96%D0%BB%D0%B8%D0%B9_%D1%88%D0%BE%D0%BA%D0%BE%D0%BB%D0%B0%D0%B4","https://fr.wikipedia.org/wiki/Chocolat_blanc","https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BB%D1%8B%D0%B9_%D1%88%D0%BE%D0%BA%D0%BE%D0%BB%D0%B0%D0%B4","https://en.wikipedia.org/wiki/White_chocolate",""
"Q750940","","пивная дробина","drêche","brewer's spent grain","[]","[]","[]","['draff']","","","","","","https://ru.wikipedia.org/wiki/%D0%9F%D0%B8%D0%B2%D0%BD%D0%B0%D1%8F_%D0%B4%D1%80%D0%BE%D0%B1%D0%B8%D0%BD%D0%B0","https://en.wikipedia.org/wiki/Brewer%27s_spent_grain",""
"Q788624","Бай Мудань","Бай Мудань","Bai Mu Dan","Bai Mudan tea","[]","['Бай Му Дань']","['Pai Mu Tan', 'Baï Mu Dan', 'Paï Mu Tan', 'Pivoine Blanche']","['Mudan White tea', 'White Peony tea', 'Pai Mu Tan']","","","","https://uk.wikipedia.org/wiki/%D0%91%D0%B0%D0%B9_%D0%9C%D1%83%D0%B4%D0%B0%D0%BD%D1%8C","https://fr.wikipedia.org/wiki/Bai_mudan","https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D0%B9_%D0%BC%D1%83%D0%B4%D0%B0%D0%BD%D1%8C","https://en.wikipedia.org/wiki/Baimudan_tea",""
"Q877661","Масала","Масала","chai","Masala chai","['Масала-чай']","[]","['Thé masala', 'Tchai', 'Thé massala']","['Karak', 'Chai', 'Spiced tea']","","","","https://uk.wikipedia.org/wiki/%D0%9C%D0%B0%D1%81%D0%B0%D0%BB%D0%B0_(%D1%87%D0%B0%D0%B9)","https://fr.wikipedia.org/wiki/Chai_(th%C3%A9)","https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%81%D0%B0%D0%BB%D0%B0_(%D1%87%D0%B0%D0%B9)","https://en.wikipedia.org/wiki/Masala_chai",""
"Q1105210","","Cocio","","Cocio","[]","[]","[]","[]","","","","","","https://ru.wikipedia.org/wiki/Cocio","https://en.wikipedia.org/wiki/Cocio",""
"Q1204167","цегельний чай","плиточный чай","brique de thé","compressed tea","[]","['брикетированный чай']","['gâteau de thé', 'thé compressé']","['bricktea', 'brick tea']","","","","https://uk.wikipedia.org/wiki/%D0%A6%D0%B5%D0%B3%D0%B5%D0%BB%D1%8C%D0%BD%D0%B8%D0%B9_%D1%87%D0%B0%D0%B9","https://fr.wikipedia.org/wiki/Brique_de_th%C3%A9","https://ru.wikipedia.org/wiki/%D0%9F%D0%BB%D0%B8%D1%82%D0%BE%D1%87%D0%BD%D1%8B%D0%B9_%D1%87%D0%B0%D0%B9","https://en.wikipedia.org/wiki/Compressed_tea",""
"Q1266349","","","","fosthiazate","[]","[]","[]","['Nemathorin', '(RS)-S-sec-butyl-O-ethyl-2-oxo-1,3-thiazolidin-3-ylphosphonothioate', 'S-sec-butyl O-ethyl (2-oxo-1,3-thiazolidin-3-yl)phosphonothioate']","CHEMBL1905657","38692","","","","","",""
"Q1328947","","Те Гуаньинь","Tieguanyin","Tieguanyin","[]","['Те Гуань Инь', 'Те Куань Инь', 'Тегуаньинь']","['Tit Kwun Yum', 'Ti Kuan Yin', 'Tiě Guān Yīn', 'TIe Kuan Yin', 'Tie guan yin', 'Ti Kwan Yin']","[]","","","","","https://fr.wikipedia.org/wiki/Tieguanyin","https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D0%B3%D1%83%D0%B0%D0%BD%D1%8C%D0%B8%D0%BD%D1%8C","https://en.wikipedia.org/wiki/Tieguanyin",""
"Q1376140","","Кимун","Keemun","Keemun","[]","[]","[]","[]","","","","","https://fr.wikipedia.org/wiki/Keemun","https://ru.wikipedia.org/wiki/%D0%9A%D0%B8%D0%BC%D1%83%D0%BD","https://en.wikipedia.org/wiki/Keemun",""
"Q1721876","терте какао","тёртое какао","masse de cacao","chocolate liquor","[]","[]","[]","[]","","","","https://uk.wikipedia.org/wiki/%D0%A2%D0%B5%D1%80%D1%82%D0%B5_%D0%BA%D0%B0%D0%BA%D0%B0%D0%BE","","https://ru.wikipedia.org/wiki/%D0%A2%D1%91%D1%80%D1%82%D0%BE%D0%B5_%D0%BA%D0%B0%D0%BA%D0%B0%D0%BE","https://en.wikipedia.org/wiki/Chocolate_liquor",""
