"rxcui","ingredient","ing_rxcui"
"402000","zolmitriptan","135775"
"402010","risperidone","35636"
"402011","risperidone","35636"
"402012","risperidone","35636"
"402014","omeprazole","7646"
"402019","tadalafil","358263"
"402089","gatifloxacin","228476"
"402091","gefitinib","328134"
"402092","cyclosporine","3008"
"402093","atazanavir","343047"
"402094","atazanavir","343047"
"402096","tadalafil","358263"
"402097","tadalafil","358263"
"402105","eplerenone","298869"
"402106","eplerenone","298869"
"402109","fosamprenavir","358262"
"402110","fosamprenavir","358262"
"402131","aripiprazole","89013"
"402169","zolmitriptan","135775"
"402243","bortezomib","358258"
"402244","bortezomib","358258"
"402245","atazanavir","343047"
"402246","atazanavir","343047"
"402247","atazanavir","343047"
"402248","desirudin","114934"
"402250","estradiol","4083"
"402250","levonorgestrel","6373"
"402252","estradiol","4083"
"402252","levonorgestrel","6373"
"402273","vardenafil","306674"
"402481","isopropyl alcohol","797541"
"402505","carbamazepine","2002"
"402506","carbamazepine","2002"
"402695","felodipine","4316"
"402696","felodipine","4316"
"402698","felodipine","4316"
"403799","oxybutynin","32675"
"403806","pegvisomant","278739"
"403807","pegvisomant","278739"
"403808","pegvisomant","278739"
"403810","aprepitant","358255"
"403811","aprepitant","358255"
"403818","moxifloxacin","139462"
"403822","laronidase","392509"
"403825","risperidone","35636"
"403826","calcium carbonate","1897"
"403826","simethicone","9796"
"403828","calcium carbonate","1897"
"403828","simethicone","9796"
"403840","minocycline","6980"
"403841","desloratadine","275635"
"403849","estrogens, conjugated (USP)","4099"
"403850","carbidopa","2019"
"403850","levodopa","6375"
"403850","entacapone","60307"
"403851","carbidopa","2019"
"403851","levodopa","6375"
"403851","entacapone","60307"
"403852","carbidopa","2019"
"403852","levodopa","6375"
"403852","entacapone","60307"
"403853","hydrochlorothiazide","5487"
"403853","olmesartan","321064"
"403854","hydrochlorothiazide","5487"
"403854","olmesartan","321064"
"403855","hydrochlorothiazide","5487"
"403855","olmesartan","321064"
"403875","emtricitabine","276237"
"403878","imatinib","282388"
"403879","imatinib","282388"
"403884","levetiracetam","114477"
"403888","potassium chloride","8591"
"403890","potassium chloride","8591"
"403890","sodium chloride","9863"
"403908","ciprofloxacin","2551"
"403908","dexamethasone","3264"
"403914","methscopolamine","89785"
"403920","daptomycin","22299"
"403921","ciprofloxacin","2551"
"403922","estradiol","4083"
"403923","estradiol","4083"
"403930","isotretinoin","6064"
"403937","acetaminophen","161"
"403937","caffeine","1886"
"403957","tadalafil","358263"
"403966","zonisamide","39998"
"403967","zonisamide","39998"
"403969","fluoxetine","4493"
"403969","olanzapine","61381"
"403970","fluoxetine","4493"
"403970","olanzapine","61381"
"403971","fluoxetine","4493"
"403971","olanzapine","61381"
"403972","fluoxetine","4493"
"403972","olanzapine","61381"
"403975","alosetron","85248"
"403978","nelfinavir","134527"
"404011","amlodipine","17767"
"404011","atorvastatin","83367"
"404013","amlodipine","17767"
"404013","atorvastatin","83367"
"404032","clindamycin","2582"
"404033","clindamycin","2582"
"404044","hydrocortisone","5492"
"404053","loratadine","28889"
"404058","isotretinoin","6064"
"404059","isotretinoin","6064"
"404061","isotretinoin","6064"
"404062","isotretinoin","6064"
"404064","isotretinoin","6064"
"404065","isotretinoin","6064"
"404070","mupirocin","42372"
"404084","folic acid","4511"
"404084","ferrous fumarate","24941"
"404125","benzoyl peroxide","1418"
"404127","benzoyl peroxide","1418"
"404165","bisacodyl","1596"
"404168","tolnaftate","10637"
"404172","acetaminophen","161"
"404172","caffeine","1886"
"404175","pyrantel","8984"
"404176","aluminum hydroxide","612"
"404176","magnesium hydroxide","6581"
"404176","simethicone","9796"
"404182","sennosides, USP","36387"
"404186","sennosides, USP","36387"
"404280","polysaccharide iron complex","105669"
"404284","hydrocortisone","5492"
"404285","hydrocortisone","5492"
"404318","sennosides, USP","36387"
"404369","ferrous fumarate","24941"
"404405","testosterone","10379"
"404406","montelukast","88249"
"404408","escitalopram","321988"
"404419","nitazoxanide","31819"
"404432","sirolimus","35302"
"404443","eletriptan","231049"
"404444","eletriptan","231049"
"404448","oxybutynin","32675"
"404449","thalidomide","10432"
"404450","thalidomide","10432"
"404457","pegvisomant","278739"
"404458","pegvisomant","278739"
"404459","pegvisomant","278739"
"404460","enfuvirtide","139896"
"404465","aprepitant","358255"
"404466","aprepitant","358255"
"404472","aluminum hydroxide","612"
"404472","magnesium carbonate","29155"
"404473","moxifloxacin","139462"
"404475","azathioprine","1256"
"404476","azathioprine","1256"
"404492","laronidase","392509"
"404507","calcium carbonate","1897"
"404507","simethicone","9796"
"404509","calcium carbonate","1897"
"404509","simethicone","9796"
"404536","salicylic acid","9525"
"404536","thiosulfate","1546411"
"404537","salicylic acid","9525"
"404537","thiosulfate","1546411"
"404539","betaine","1512"
"404550","estrogens, conjugated (USP)","4099"
"404551","carbidopa","2019"
"404551","levodopa","6375"
"404551","entacapone","60307"
"404552","carbidopa","2019"
"404552","levodopa","6375"
"404552","entacapone","60307"
"404553","carbidopa","2019"
"404553","levodopa","6375"
"404553","entacapone","60307"
"404587","emtricitabine","276237"
"404588","imatinib","282388"
"404589","imatinib","282388"
"404592","doxycycline","3640"
"404595","levetiracetam","114477"
"404602","aripiprazole","89013"
"404630","ciprofloxacin","2551"
"404630","dexamethasone","3264"
"404636","vardenafil","306674"
"404638","vardenafil","306674"
"404639","vardenafil","306674"
"404640","methscopolamine","89785"
"404652","daptomycin","22299"
"404656","estradiol","4083"
"404657","estradiol","4083"
"404665","hetastarch","5531"
"404668","isotretinoin","6064"
"404688","calcium carbonate","1897"
"404688","magnesium carbonate","29155"
"404694","menthol","6750"
"404702","digoxin antibodies Fab fragments","203223"
"404711","tadalafil","358263"
"404725","zonisamide","39998"
"404742","carbamazepine","2002"
"405903","benzoyl peroxide","1418"
"406342","stannous fluoride","10030"
"406396","ethinyl estradiol","4124"
"406396","norgestimate","31994"
"406503","doxercalciferol","11516"
"406524","doxycycline","3640"
"407856","nitrogen","7456"
"409823","cefixime","25033"
"410063","magnesium citrate","52356"
"410063","potassium citrate","54993"
"410226","acetaminophen","161"
"410226","caffeine","1886"
"410503","5-hydroxytryptophan","94"
"410584","sertraline","36437"
"410597","ubidecarenone","21406"
"410929","chondroitin sulfates","2473"
"410929","glucosamine","4845"
"410941","methylsulfonylmethane","23247"
"410995","magnesium citrate","52356"
"411081","thioctate","618060"
"411556","zinc citrate","236911"
"411557","zinc citrate","236911"
"411877","magnesium oxide","6582"
"412018","biotin","1588"
"412111","simethicone","9796"
"412113","vitamin E","11256"
"412115","activated charcoal","272"
"412174","ursodeoxycholate","62427"
"413101","oxygen","7806"
"413104","carbon dioxide","2034"
"413104","oxygen","7806"
"413287","pentetate calcium","1369590"
"413424","sodium bicarbonate","36676"
"415685","terbinafine","37801"
"415974","menthol","6750"
"415975","menthol","6750"
"415976","menthol","6750"
"415978","coal tar","2635"
"416207","camphor","1952"
"416207","menthol","6750"
"416684","zinc oxide","11423"
"416783","sodium fluoride","9873"
"416784","stannous fluoride","10030"
"416910","salicylic acid","9525"
"416916","urea","11002"
"416982","menthol","6750"
"416994","aluminum hydroxide","612"
"417854","petrolatum","8091"
"417994","zinc oxide","11423"
"418475","clotrimazole","2623"
"418822","zinc oxide","11423"
"419849","cefixime","25033"
"420071","benzoyl peroxide","1418"
"420222","menthol","6750"
"421299","glycerin","4910"
"422410","midazolam","6960"
"422938","sulfur","10223"
"422997","salicylic acid","9525"
"422998","salicylic acid","9525"
"427163","nitazoxanide","31819"
"427457","magnesium aspartate","142131"
"427538","clobazam","21241"
"427689","coal tar","2635"
"427726","nabumetone","31448"
"428485","calcium carbonate","1897"
"428485","cholecalciferol","2418"
"428634","calcium carbonate","1897"
"428634","magnesium oxide","6582"
"428703","calcium acetate","214342"
"428898","chondroitin sulfates","2473"
"428898","glucosamine","4845"
"428899","chondroitin sulfates","2473"
"428899","glucosamine","4845"
"429042","acetylcysteine","197"
"429199","prednisolone","8638"
"429212","clozapine","2626"
"429503","hydrochlorothiazide","5487"
"429558","alpha-D-galactosidase enzyme","259351"
"429662","rifaximin","35619"
"430174","potassium iodide","8597"
"430425","potassium gluconate","89903"
"430512","nifurtimox","7421"
"430551","benznidazole","18994"
"430860","calcium glycerophosphate","1909"
"430902","baclofen","1292"
"432400","cinacalcet","407990"
"432401","cinacalcet","407990"
"432402","cinacalcet","407990"
"432638","acetaminophen","161"
"432638","aspirin","1191"
"432781","sulbutiamine","37317"
"433194","menthol","6750"
"433195","menthol","6750"
"433196","menthol","6750"
"433336","carbocysteine","2023"
"433718","ethinyl estradiol","4124"
"433718","norethindrone","7514"
"433733","esomeprazole","283742"
"433798","alprazolam","596"
"433799","alprazolam","596"
"433800","alprazolam","596"
"433801","alprazolam","596"
"433849","lovastatin","6472"
"433906","simethicone","9796"
"434018","doxycycline","3640"
"434413","pectin","32987"
"435020","cholecalciferol","2418"
"435151","sodium iodide","9884"
"436147","menthol","6750"
"436367","chloroxylenol","20877"
"436525","zinc oxide","11423"
"452688","benzocaine","1399"
"465355","voriconazole","121243"
"465377","acetylcysteine","197"
"476137","benzethonium","1390"
"476177","clozapine","2626"
"476179","clozapine","2626"
"476271","6-aminocaproic acid","99"
"476345","simvastatin","36567"
"476345","ezetimibe","341248"
"476349","simvastatin","36567"
"476349","ezetimibe","341248"
"476350","simvastatin","36567"
"476350","ezetimibe","341248"
"476351","simvastatin","36567"
"476351","ezetimibe","341248"
"476362","mesalamine","52582"
"476399","carbidopa","2019"
"476399","levodopa","6375"
"476466","dextromethorphan","3289"
"476466","guaifenesin","5032"
"476515","carbidopa","2019"
"476515","levodopa","6375"
"476545","estradiol","4083"
"476549","calcium carbonate","1897"
"476549","magnesium hydroxide","6581"
"476553","calcium carbonate","1897"
"476553","magnesium hydroxide","6581"
"476553","simethicone","9796"
"476556","emtricitabine","276237"
"476556","tenofovir disoproxil","300195"
"476576","cefdinir","25037"
"476628","folic acid","4511"
"476628","vitamin B12","11248"
"476707","hydroxypropylcellulose","27291"
"476809","mirtazapine","15996"
"476827","sennosides, USP","36387"
"476845","chondroitin sulfates","2473"
"476845","glucosamine","4845"
"476872","nizatidine","42319"
"476973","menthol","6750"
"477031","salicylic acid","9525"
"477045","chlorpheniramine","2400"
"477050","cinnamon bark","477053"
"477130","hydrochlorothiazide","5487"
"477130","telmisartan","73494"
"477180","zinc oxide","11423"
"477215","sulfuric acid","10231"
"477215","sulfonated phenol","236718"
"477225","urea","11002"
"477234","tinidazole","10612"
"477282","acetaminophen","161"
"477347","lanthanum carbonate","234416"
"477367","solifenacin","322167"
"477372","solifenacin","322167"
"477381","ubidecarenone","21406"
"477391","levofloxacin","82122"
"477433","vitamin E","11256"
"477433","ubidecarenone","21406"
"477437","vitamin E","11256"
"477437","ubidecarenone","21406"
"477451","clindamycin","2582"
"477484","natalizumab","354770"
"477560","fenofibrate","8703"
"477562","fenofibrate","8703"
"477585","guaifenesin","5032"
"477585","pseudoephedrine","8896"
"477589","polyethylene glycol 400","8514"
"477589","propylene glycol","34693"
"483017","acetaminophen","161"
"483090","carbidopa","2019"
"483090","levodopa","6375"
"483325","levonorgestrel","6373"
"483425","fenofibrate","8703"
"483427","fenofibrate","8703"
"483438","pregabalin","187832"
"483440","pregabalin","187832"
"483442","pregabalin","187832"
"483444","pregabalin","187832"
"483446","pregabalin","187832"
"483448","pregabalin","187832"
"483450","pregabalin","187832"
"483553","prasterone","3143"
"483561","glucosamine","4845"
"484152","chlorothiazide","2396"
"484322","insulin detemir","139825"
"484814","tadalafil","358263"
"484925","folic acid","4511"
"484925","vitamin B12","11248"
"484925","vitamin B6","42954"
"485020","mycophenolic acid","7145"
"485023","mycophenolic acid","7145"
"485032","tiotropium","69120"
"485210","insulin glulisine, human","400008"
"485246","azacitidine","1251"
"485287","menthol","6750"
"485291","phenol","33290"
"485338","aluminum chloride","46241"
"485376","zinc-DTPA","11431"
"485413","alprazolam","596"
"485414","alprazolam","596"
"485415","alprazolam","596"
"485416","alprazolam","596"
"485421","darifenacin","136198"
"485423","darifenacin","136198"
"485434","entecavir","306266"
"485436","entecavir","306266"
"485440","eszopiclone","461016"
"485442","eszopiclone","461016"
"485465","eszopiclone","461016"
"485471","hydrochlorothiazide","5487"
"485471","irbesartan","83818"
"485484","tizanidine","57258"
"485485","tizanidine","57258"
"485486","tizanidine","57258"
"485489","temazepam","10355"
"485496","aripiprazole","89013"
"485514","5-hydroxytryptophan","94"
"485536","entecavir","306266"
"485550","ergocalciferol","4018"
"485550","calcium citrate","47613"
"485558","benzocaine","1399"
"485558","zinc chloride","39937"
"485560","benzocaine","1399"
"485560","zinc chloride","39937"
"485647","fluocinonide","4462"
"485707","S-adenosylmethionine","9504"
"485709","dextromethorphan","3289"
"485709","guaifenesin","5032"
"485714","guaifenesin","5032"
"485714","phenylephrine","8163"
"485789","guaifenesin","5032"
"485789","phenylephrine","8163"
"485816","lutein","11359"
"485818","vitamin E","11256"
"485818","ubidecarenone","21406"
"485819","vitamin E","11256"
"485819","ubidecarenone","21406"
"485968","olanzapine","61381"
"486109","aluminum chloride","46241"
"486131","benzoyl peroxide","1418"
"486133","ziconotide","68503"
"486146","nitroglycerin","4917"
"486148","nitroglycerin","4917"
"486152","nitroglycerin","4917"
"486155","estradiol","4083"
"486166","hyaluronidase","5464"
"486247","stannous fluoride","10030"
"486419","clofarabine","44151"
"486439","ubidecarenone","21406"
"486499","esomeprazole","283742"
"486501","esomeprazole","283742"
"486510","palifermin","196319"
"486515","sodium chloride","9863"
"487056","iloprost","40138"
"487261","silver nitrate","9789"
"539384","temazepam","10355"
"539712","nitrofurantoin","7454"
"539789","rifaximin","35619"
"539809","tinidazole","10612"
"539811","tinidazole","10612"
"539815","solifenacin","322167"
"539817","solifenacin","322167"
"539886","sodium fluoride","9873"
"540181","alosetron","85248"
"540263","sodium fluoride","9873"
"540281","fenofibrate","8703"
"540407","eszopiclone","461016"
